Feature ID	Taxon
4737	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum;
4738	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum;
4739	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum;
4740	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum;
4741	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum;
4742	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum;
4743	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum;
4744	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum;
4745	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum;
4746	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum;
4747	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum;
4748	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;
4749	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;
4750	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;
4751	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;
4752	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;
4753	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;
4754	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;
4755	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4756	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4757	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4758	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4759	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4760	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4761	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4762	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4763	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4764	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4765	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4766	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4767	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4768	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4769	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4770	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4771	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4772	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4773	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4774	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4775	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4776	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4777	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4778	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
4779	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
4780	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
4781	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
4782	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
4783	Bacteria;Bacillota;Clostridia;Eubacteriales;Thermincolaceae;Thermincola;
4784	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;
4785	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;
4786	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Arcobacter;
4787	Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus;
4788	Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus;
4789	Bacteria;Bacillota;Clostridia;Eubacteriales;Thermincolaceae;Thermincola;
4790	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriotales;Fusobacteriotaceae;Fusobacterium;
4791	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;
4792	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;
4793	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;
4794	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylocystaceae;Methylosinus;
4795	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;
4796	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Arcobacter;
4797	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4798	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4799	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4800	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4801	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4802	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4803	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4804	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4805	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4806	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4807	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4808	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriotales;Fusobacteriotaceae;Fusobacterium;
4809	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;
4810	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylocystaceae;Methylosinus;
4811	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;
4812	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;
4813	Bacteria;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae;Desulfurivibrio;
4814	Bacteria;Bacillota;Clostridia;Eubacteriales;Syntrophomonadaceae;Syntrophothermus;
4815	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4816	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4817	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4818	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4819	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4820	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4821	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4822	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4823	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4824	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4825	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4826	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4827	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4828	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4829	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4830	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4831	Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanococcaceae;Methanococcus;
4832	Bacteria;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae;Desulfurivibrio;
4833	Bacteria;Bacillota;Clostridia;Eubacteriales;Syntrophomonadaceae;Syntrophothermus;
4834	Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanococcaceae;Methanococcus;
4835	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4836	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4837	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4838	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4839	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4840	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;
4841	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Nostocaceae;Trichormus;
4842	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Nostocaceae;Trichormus;
4843	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Nostocaceae;Trichormus;
4844	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
4845	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
4846	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
4847	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
4848	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
4849	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
4850	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
4851	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
4852	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
4853	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
4854	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4855	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4856	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4857	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4858	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4859	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4860	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4861	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;
4862	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4863	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4864	Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanohalobium;
4865	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Nostocaceae;Trichormus;
4866	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Nostocaceae;Trichormus;
4867	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Nostocaceae;Trichormus;
4868	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Desulfuromonadales;Geobacteraceae;Geobacter;
4869	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfonatronovibrionaceae;Desulfonatronospira;
4870	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfonatronovibrionaceae;Desulfonatronospira;
4871	Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanohalobium;
4872	Bacteria;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;
4873	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4874	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4875	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4876	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4877	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4878	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4879	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4880	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4881	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4882	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4883	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4884	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4885	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4886	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4887	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4888	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4889	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4890	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4891	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4892	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4893	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;
4894	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;
4895	Bacteria;Cyanobacteria;
4896	Bacteria;Cyanobacteria;
4897	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;
4898	Bacteria;Cyanobacteria;Cyanophyceae;Oscillatoriales;Microcoleaceae;Kamptonema;
4899	Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Rothia;
4900	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;
4901	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;
4902	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;
4903	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;
4904	Bacteria;Desulfobacterota;
4905	Bacteria;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;
4906	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;
4907	Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Rothia;
4908	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum;
4909	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;
4910	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;
4911	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;
4912	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;
4913	Bacteria;Cyanobacteria;Cyanophyceae;Oscillatoriales;Oscillatoriaceae;Oscillatoria;
4914	Bacteria;Desulfobacterota;
4915	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4916	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta;
4917	Bacteria;Thermodesulfobacteriota;Desulfarculia;Desulfarculales;Desulfarculaceae;Desulfarculus;
4918	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4919	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4920	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4921	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4922	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4923	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4924	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4925	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;
4926	Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira;
4927	Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;Fibrobacter;
4928	Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;Fibrobacter;
4929	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta;
4930	Bacteria;Thermodesulfobacteriota;Desulfarculia;Desulfarculales;Desulfarculaceae;Desulfarculus;
4931	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;
4932	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;
4933	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;
4934	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;
4935	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;
4936	Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanothermobacter;
4937	Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanothermobacter;
4938	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Acetivibrio;
4939	Bacteria;Bacillota;Clostridia;Thermoanaerobacterales;Thermoanaerobacterales Family III Incertae Sedis;Thermoanaerobacterium;
4940	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;
4941	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;
4942	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Acetivibrio;
4943	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;
4944	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;
4945	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;
4946	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;
4947	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;
4948	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;
4949	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;
4950	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;
4951	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;
4952	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;
4953	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;
4954	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;
4955	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;
4956	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;
4957	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;
4958	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;
4959	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;
4960	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;
4961	Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanothermobacter;
4962	Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanothermobacter;
4963	Bacteria;Bacillota;Clostridia;Thermoanaerobacterales;Thermoanaerobacterales Family III Incertae Sedis;Thermoanaerobacterium;
4964	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;
4965	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;
4966	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;
4967	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;
4968	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;
4969	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;
4970	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;
4971	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;
4972	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;
4973	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;
4974	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;
4975	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;
